name,address,latitude,longitude
청주하복대점,충청북도 청주시 흥덕구 짐대로 58,36.6317723900263,127.428343135534
청주대점,충청북도 청주시 청원구 직지대로 886,36.6510094925731,127.488042477045
커넥트현대청주점,충청북도 청주시 흥덕구 2순환로 1225 커넥트현대청주,36.6269631809148,127.430731962744
청주사창사거리점,충청북도 청주시 서원구 사직대로 107,36.6351321346299,127.459360227231
충북대점,충청북도 청주시 서원구 1순환로 672 번길 10,36.6336327036612,127.459347636912
청주터미널중앙점,충청북도 청주시 흥덕구 풍산로 26,36.6260674369272,127.433396175032
올리브영 청주 타운,충청북도 청주시 상당구 상당로81번길 26/2층,36.635694120759,127.4888108466
홈플러스청주점,충청북도 청주시 흥덕구 서부로 1291 홈플러스청주점,36.6154343869329,127.442238420125
청주가경점,충청북도 청주시 흥덕구 서부로 1307,36.6161912453107,127.443838913395
청주금천점,충청북도 청주시 상당구 중고개로 336,36.6307148193632,127.503765322196
청주산남점,충청북도 청주시 서원구 산남로 50 삼한프라자,36.6114442339977,127.468514667805
청주분평점,충청북도 청주시 서원구 1순환로1107번길 40,36.6080980280948,127.489922474836
청주동남점,충청북도 청주시 상당구 중고개로 137 동남빌딩(용암동),36.6171979862162,127.517762472115
청주용암점,충청북도 청주시 상당구 월평로 180,36.6101382161562,127.504154230744
제천하소점,충청북도 제천시 용두대로15길 4,37.1393770876614,128.201158854391
제천점,충청북도 제천시 풍양로13길 6,37.1377184806491,128.211201924312
제천강제점,충청북도 제천시 장평천로 27-12,37.1237128509798,128.22129277431
옥천점,충청북도 옥천군 옥천읍 삼금로 34,36.3013523050248,127.568016743014
충북영동점,충청북도 영동군 영동읍 영산로 8(메이빌타운),36.1759436473718,127.777510033728
아산테크노밸리점,충청남도 아산시 둔포면 아산밸리중앙로 50 112동 이지더원단지 내,36.9232108522856,127.052503164281
천안직산점,충청남도 천안시 서북구 직산읍 봉주로 64,36.8771042065017,127.153759385942
당진시곡점,충청남도 당진시 서해로 6275 M107호(시곡동),36.9029160967082,126.683511910844
당진신성점,충청남도 당진시 당진중앙2로 202,36.8966283568385,126.635261640252
당진점,충청남도 당진시 당진중앙2로 123 신우빌딩,36.894658267484,126.631281440652
당진문예의전당점,충청남도 당진시 시청1로 73,36.890824119095,126.639416505512
천안업성호수점,충청남도 천안시 서북구 성성4길 43 A동,36.8440486155497,127.13663470373
천안두정중앙점,"충청남도 천안시 서북구 두정로 166,",36.8335359732136,127.135275054544
천안두정역점,충청남도 천안시 서북구 두정역서3길 23,36.8331830149707,127.14819657137
천안백석점,충청남도 천안시 서북구 한들3로 35-4,36.8270022602719,127.123394091646
천안성정점,충청남도 천안시 서북구 성정공원5로 31,36.828137278149,127.140845872945
천안불당파크점,충청남도 천안시 서북구 불당23로 70 정우프라자106호~108호,36.8176271324623,127.108802446265
아산삼성2캠퍼스점,충청남도 아산시 탕정면 탕정로 380-2,36.8191879482132,127.063361951565
천안터미널점,충청남도 천안시 동남구 만남로 43 아라리오본관,36.8193302097389,127.15784651678
올리브영 천안 타운,충청남도 천안시 동남구 만남로 43 아라리오건물,36.8193302097389,127.15784651678
천안신불당점,충청남도 천안시 서북구 불당26로 80 천안지웰시티 근린생활시설4BL B106-6호,36.8156295161144,127.106553416969
천안신부점,충청남도 천안시 동남구 만남로 43 천안고속터미널,36.8193302097389,127.15784651678
천안불당동점,충청남도 천안시 서북구 불당32길 18,36.8082652945517,127.10532350699
천안역점,충청남도 천안시 동남구 대흥로 228 104~106호,36.8083800152749,127.148108413247
아산지중해마을점,충청남도 아산시 탕정면 탕정면로8번길 33-18,36.7983068758328,127.059484977388
천안쌍용광명점,충청남도 천안시 서북구 미라8길 19(쌍용동),36.8032681182947,127.129651348054
천안모다펜타포트점,충청남도 천안시 서북구 공원로 196 펜타포트 지하,36.7984279064312,127.101429867826
천안나사렛점,충청남도 천안시 서북구 월봉로 92,36.7987774144433,127.118430470343
천안쌍용점,충청남도 천안시 서북구 차돌들길 7-13,36.7964836899403,127.128530425563
아산방축점,충청남도 아산시 온천대로 1367,36.7848547614924,126.990490224137
아산터미널점,충청남도 아산시 번영로 216,36.7842296931458,127.014515044891
아산탕정점,충청남도 아산시 탕정면 한들물빛5로 25 111~113호,36.7875523718762,127.086107001892
천안구성점,충청남도 천안시 동남구 천안대로 548,36.7971256110515,127.165126959012
아산점,충청남도 아산시 충무로 5,36.7817829025038,127.003980601982
아산용화점,충청남도 아산시 용화로47번길 3-1,36.7751084329681,127.008858544264
아산배방점,충청남도 아산시 배방읍 배방로 25,36.7745762426139,127.054897209844
